
###Block - Spells
Denounce					SOURCELONG:Fiendish Codex II	SOURCESHORT:FCI	SOURCEPAGE:p.100	TYPE:Divine			SCHOOL:Enchantment	DESCRIPTOR:Mind-Affecting	CLASSES:Cleric=2|Paladin=2				COMPS:V, S		CASTTIME:1 standard action	RANGE:Close		TARGETAREA:One outsider					DURATION:1 min./level (D); see text	SAVEINFO:Will negates; see text			SPELLRES:Yes
Devil's Ego					SOURCELONG:Fiendish Codex II	SOURCESHORT:FCI	SOURCEPAGE:p.101	TYPE:Divine			SCHOOL:Transmutation	DESCRIPTOR:Evil											COMPS:V, S		CASTTIME:1 swift action		RANGE:Personal	TARGETAREA:You						DURATION:1 min./level
Devil's Eye					SOURCELONG:Fiendish Codex II	SOURCESHORT:FCI	SOURCEPAGE:p.101	TYPE:Arcane.Divine	SCHOOL:Transmutation						CLASSES:Blackguard=2|Cleric,Sorcerer,Wizard=3	COMPS:V, S		CASTTIME:1 standard action	RANGE:Personal	TARGETAREA:You						DURATION:1 minute/level (D)
Hellfire					SOURCELONG:Fiendish Codex II	SOURCESHORT:FCI	SOURCEPAGE:p.101	TYPE:Divine			SCHOOL:Evocation		DESCRIPTOR:Evil											COMPS:V, S		CASTTIME:1 standard action	RANGE:Close		TARGETAREA:10-ft.-radius spread			DURATION:Instantaneous			SAVEINFO:None						SPELLRES:No
Hellfire Storm				SOURCELONG:Fiendish Codex II	SOURCESHORT:FCI	SOURCEPAGE:p.101	TYPE:Divine			SCHOOL:Evocation		DESCRIPTOR:Evil																			RANGE:Medium	TARGETAREA:20-ft.-radius spread
Investiture Of The Amnizu		SOURCELONG:Fiendish Codex II	SOURCESHORT:FCI	SOURCEPAGE:p.101	TYPE:Arcane.Divine	SCHOOL:Transmutation	DESCRIPTOR:Evil|Investiture	CLASSES:Blackguard=3|Cleric,Sorcerer,Wizard=4	COMPS:V, S, M	CASTTIME:1 standard action	RANGE:Close		TARGETAREA:One living creature			DURATION:1 minute/level			SAVEINFO:Will negates (harmless)			SPELLRES:Yes (harmless)
Investiture Of The Barbed Devil	SOURCELONG:Fiendish Codex II	SOURCESHORT:FCI	SOURCEPAGE:p.101	TYPE:Arcane.Divine	SCHOOL:Transmutation	DESCRIPTOR:Evil|Investiture	CLASSES:Blackguard=4|Cleric,Sorcerer,Wizard=6	COMPS:V, S, M	CASTTIME:1 standard action	RANGE:Close		TARGETAREA:One living creature			DURATION:1 minute/level			SAVEINFO:Will negates (harmless)			SPELLRES:Yes (harmless)
Investiture Of The Bearded Devil	SOURCELONG:Fiendish Codex II	SOURCESHORT:FCI	SOURCEPAGE:p.102	TYPE:Arcane.Divine	SCHOOL:Transmutation	DESCRIPTOR:Evil|Investiture	CLASSES:Blackguard=2|Cleric,Sorcerer,Wizard=3	COMPS:V, S, M	CASTTIME:1 standard action	RANGE:Close		TARGETAREA:One living creature			DURATION:1 minute/level			SAVEINFO:Will negates (harmless)			SPELLRES:Yes (harmless)
Investiture Of The Chain Devil	SOURCELONG:Fiendish Codex II	SOURCESHORT:FCI	SOURCEPAGE:p.102	TYPE:Arcane.Divine	SCHOOL:Transmutation	DESCRIPTOR:Evil|Investiture	CLASSES:Blackguard=2|Cleric,Sorcerer,Wizard=3	COMPS:V, S, M	CASTTIME:1 standard action	RANGE:Close		TARGETAREA:One living creature			DURATION:1 minute/level			SAVEINFO:Will negates (harmless)			SPELLRES:Yes (harmless)
Investiture Of The Erinyes		SOURCELONG:Fiendish Codex II	SOURCESHORT:FCI	SOURCEPAGE:p.102	TYPE:Arcane.Divine	SCHOOL:Transmutation	DESCRIPTOR:Evil|Investiture	CLASSES:Blackguard=3|Cleric,Sorcerer,Wizard=4	COMPS:V, S, M	CASTTIME:1 standard action	RANGE:Close		TARGETAREA:One living creature			DURATION:1 minute/level			SAVEINFO:Will negates (harmless); see text	SPELLRES:Yes (harmless)
Investiture Of The Harvester Devil	SOURCELONG:Fiendish Codex II	SOURCESHORT:FCI	SOURCEPAGE:p.103	TYPE:Arcane.Divine	SCHOOL:Transmutation	DESCRIPTOR:Evil|Investiture	CLASSES:Blackguard=3|Cleric,Sorcerer,Wizard=4	COMPS:V, S, M	CASTTIME:1 standard action	RANGE:Close		TARGETAREA:One living creature			DURATION:1 minute/level			SAVEINFO:Will negates (harmless)			SPELLRES:Yes (harmless)
Investiture Of The Hellfire Engine	SOURCELONG:Fiendish Codex II	SOURCESHORT:FCI	SOURCEPAGE:p.103	TYPE:Arcane.Divine	SCHOOL:Transmutation	DESCRIPTOR:Evil|Investiture	CLASSES:Cleric,Sorcerer,Wizard=9			COMPS:V, S, M	CASTTIME:1 standard action	RANGE:Close		TARGETAREA:One living creature			DURATION:1 minute/level			SAVEINFO:Will negates (harmless); see text	SPELLRES:Yes (harmless)
Investiture Of The Horned Devil	SOURCELONG:Fiendish Codex II	SOURCESHORT:FCI	SOURCEPAGE:p.103	TYPE:Arcane.Divine	SCHOOL:Transmutation	DESCRIPTOR:Evil|Investiture	CLASSES:Cleric,Sorcerer,Wizard=8			COMPS:V, S, M	CASTTIME:1 standard action	RANGE:Close		TARGETAREA:One living creature			DURATION:1 minute/level			SAVEINFO:Will negates (harmless); see text	SPELLRES:Yes (harmless)
Investiture Of The Ice Devil		SOURCELONG:Fiendish Codex II	SOURCESHORT:FCI	SOURCEPAGE:p.104	TYPE:Arcane.Divine	SCHOOL:Transmutation	DESCRIPTOR:Evil|Investiture	CLASSES:Cleric,Sorcerer,Wizard=7			COMPS:V, S, M	CASTTIME:1 standard action	RANGE:Close		TARGETAREA:One living creature			DURATION:1 minute/level			SAVEINFO:Will negates (harmless); see text	SPELLRES:Yes (harmless)
Investiture Of The Malebranche	SOURCELONG:Fiendish Codex II	SOURCESHORT:FCI	SOURCEPAGE:p.104	TYPE:Arcane.Divine	SCHOOL:Transmutation	DESCRIPTOR:Evil|Investiture	CLASSES:Blackguard=4|Cleric,Sorcerer,Wizard=6	COMPS:V, S, M	CASTTIME:1 standard action	RANGE:Close		TARGETAREA:One living creature			DURATION:1 minute/level			SAVEINFO:Will negates (harmless)			SPELLRES:Yes (harmless)
Investiture Of The Narzugon		SOURCELONG:Fiendish Codex II	SOURCESHORT:FCI	SOURCEPAGE:p.104	TYPE:Arcane.Divine	SCHOOL:Transmutation	DESCRIPTOR:Evil|Investiture	CLASSES:Blackguard=4|Cleric,Sorcerer,Wizard=5	COMPS:V, S, M	CASTTIME:1 standard action	RANGE:Close		TARGETAREA:One living creature			DURATION:1 minute/level			SAVEINFO:Will negates (harmless); see text	SPELLRES:Yes (harmless)
Investiture Of The Orthon		SOURCELONG:Fiendish Codex II	SOURCESHORT:FCI	SOURCEPAGE:p.104	TYPE:Arcane.Divine	SCHOOL:Transmutation	DESCRIPTOR:Evil|Investiture	CLASSES:Blackguard=4|Cleric,Sorcerer,Wizard=5	COMPS:V, S, M	CASTTIME:1 standard action	RANGE:Close		TARGETAREA:One living creature			DURATION:1 minute/level			SAVEINFO:Will negates (harmless)			SPELLRES:Yes (harmless)
Investiture Of The Pit Fiend		SOURCELONG:Fiendish Codex II	SOURCESHORT:FCI	SOURCEPAGE:p.105	TYPE:Arcane.Divine	SCHOOL:Transmutation	DESCRIPTOR:Evil|Investiture	CLASSES:Cleric=9|Sorcerer,Wizard=9			COMPS:V, S, M	CASTTIME:1 standard action	RANGE:Close		TARGETAREA:One living creature			DURATION:1 minute/level			SAVEINFO:Will negates (harmless); see text	SPELLRES:Yes (harmless)
Investiture Of The Spined Devil	SOURCELONG:Fiendish Codex II	SOURCESHORT:FCI	SOURCEPAGE:p.106	TYPE:Arcane.Divine	SCHOOL:Transmutation	DESCRIPTOR:Evil|Investiture	CLASSES:Blackguard=1|Cleric,Sorcerer,Wizard=2	COMPS:V, S, M	CASTTIME:1 standard action	RANGE:Close		TARGETAREA:One living creature			DURATION:1 minute/level			SAVEINFO:Will negates (harmless)			SPELLRES:Yes (harmless)
Investiture Of The Steel Devil	SOURCELONG:Fiendish Codex II	SOURCESHORT:FCI	SOURCEPAGE:p.106	TYPE:Arcane.Divine	SCHOOL:Transmutation	DESCRIPTOR:Evil|Investiture	CLASSES:Blackguard=3|Cleric,Sorcerer,Wizard=4	COMPS:V, S, M	CASTTIME:1 standard action	RANGE:Close		TARGETAREA:One living creature			DURATION:1 minute/level			SAVEINFO:Will negates (harmless)			SPELLRES:Yes (harmless)
Righteous Exile				SOURCELONG:Fiendish Codex II	SOURCESHORT:FCI	SOURCEPAGE:p.106	TYPE:Divine			SCHOOL:Abjuration		DESCRIPTOR:Good			CLASSES:Cleric=9						COMPS:V		CASTTIME:1 full-round action	RANGE:20 ft.	TARGETAREA:20-ft.-radius burst, centered on you	DURATION:Instantaneous			SAVEINFO:Will partial					SPELLRES:Yes

###Block - Full Description			|PRERULE:1,DisplayFullSpell
Investiture Of The Malebranche.MOD		DESC:A fearsome roar splits the air when you conclude the arcane words that invest the target with hellish power drawn from a malebranche. You infuse a creature with the raw power of the mighty malebranche, causing it to grow twisted horns of blackened bone from of its brow. While under the effect of this spell, the subject deals extra damage whenever it successfully hits with a charge attack, depending on its size. Size Damage Tiny or smaller - Small 1d6 Medium 2d6 Large 3d6 Huge 4d6 Gargantuan 6d6 Colossal 8d6 In addition, the subject gains resistance to fire 10. This resistance stacks with the resistance granted by other evil investiture spells (but not with multiple castings of investiture of the malebranche). While this spell is in effect, magic weapons with the evil outsider bane special ability have full effect against the subject of the investiture. After the spell's duration expires (or if it is dispelled or ended through some other means), the subject is fatigued for 1 minute. Material Component: A fist-sized chunk of brimstone.|PRERULE:1,DisplayFullSpell
Investiture Of The Narzugon.MOD		DESC:A moan precedes the transformation that results when you imbue the target with the baleful power of a narzugon. You bind the dread essence of a narzugon to a target creature, filling it with the misery and horror that defines the devil's existence. The subject of this spell can use a baleful gaze as a standard action. The gaze affects a single creature within 20 feet. That creature must succeed on a Will save against the spell's save DC or be immobilized for 1 round as if affected by a hold monster spell. Baatezu are immune to this gaze attack. Once a creature has successfully resisted this effect, it cannot be affected by this gaze from the same creature for 24 hours. The subject also gains resistance to fire 10. This resistance stacks with the resistance granted by other evil investiture spells (but not with multiple castings of investiture of the narzugon). While this spell is in effect, magic weapons with the evil outsider bane special ability have full effect against the subject of the investiture. After the spell's duration expires (or if it is dispelled or ended through some other means), the subject is fatigued for 1 minute. Material Component: A fist-sized chunk of brimstone.|PRERULE:1,DisplayFullSpell
Investiture Of The Orthon.MOD			DESC:A dull humming noise sounds briefly, and the air crackles with the terrible power of an orthon. While under the effect of this spell, a creature is infused with the disruptive power of an orthon. As an immediate action, the subject of this spell can erect a 20-foot-radius field that disrupts teleportation spells or effects. All creatures in the area are prevented from using any spell, spell-like ability, or supernatural ability that provides such movement, as if they were in the area of a dimensional lock spell. Each use of this field lasts 1 round. In addition, the subject of the spell gains the benefit of a sonic shield for as long as the spell remains in effect. This shield functions like the fire shield spell, except that it deals sonic damage instead of cold or fire, and the subject takes half damage from acid-based attacks. If exposed to an acid attack that allows a Reflex save for half damage, the subject takes no damage on a successful save. The subject gains resistance to fire 10. This resistance stacks with the resistance granted by other evil investiture spells (but not with multiple castings of investiture of the orthon). While this spell is in effect, magic weapons with the evil outsider bane special ability have full effect against the subject of the investiture. After the spell's duration expires (or if it is dispelled or ended through some other means), the subject is fatigued for 1 minute. Material Component: A fist-sized chunk of brimstone.|PRERULE:1,DisplayFullSpell
Investiture Of The Pit Fiend.MOD		DESC:The air shatters with a shriek of sorrow, and a flash of flame briefly limns the target of this spell as she receives a portion of the might of a pit fiend. You infuse a creature with the terrifying power of a pit fiend. The spell causes the subject's mouth to expand to accommodate new dripping fangs. To add to this devilish effect, a pair of red leathery wings tears free from the flesh of the subject's back, granting it a fly speed of 60 feet with average maneuverability. The subject of the spell gains these benefits regardless of his aspect choice (see below). The power granted to the subject by investiture of the pit fiend can manifest in one of three ways. At the beginning of each round, the invested creature chooses which aspect of the spell will be in place. Aspect of Tyranny: The invested creature's hands lengthen to horrific claws, and the creature gains powerful melee attacks. While the aspect of tyranny is in effect, the invested creature can attack with both its claws and wings. Each attack deals base damage of 2d6 points. The claws are treated as primary melee attacks with a natural weapon, and the wing attacks are treated as secondary attacks with a natural weapon. When making attacks with these claws and wings, the invested creature has a base attack bonus equal to its character level (or Hit Dice, if the invested creature has a level adjustment). When taking a full attack action and using only the natural weapons granted by the aspect of tyranny, the secondary attacks are made with only a -2 penalty rather than the normal -5. Because these are natural attacks, the invested creature cannot make multiple attacks because of a high base attack bonus. Aspect of Pestilence: When the invested creature chooses to manifest the aspect of pestilence, it can, as a standard action, release a cloud of disease-ridden air. Creatures within 10 feet of the subject when it generates this effect must succeed on a Fortitude saving throw against the spell's DC or take 2 points of Strength damage. Aspect of Terror: When the invested creature chooses to manifest the aspect of terror, it can, as a standard action, release a powerful wave of fear. Creatures within 10 feet of the subject when it generates this effect must succeed on a Will saving throw against the spell's DC or become frightened for 2 rounds. This wave of fear is a mind-affecting fear effect. The subject gains immunity to poison and resistance to fire 20. This resistance stacks with the resistance granted by other evil investiture spells (but not with multiple castings of investiture of the pit fiend). While this spell is in effect, magic weapons with the evil outsider bane special ability have full effect against the subject of the investiture. After the spell's duration expires (or if it is dispelled or ended through some other means), the subject is fatigued for 1 minute. Material Component: A fist-sized chunk of brimstone.|PRERULE:1,DisplayFullSpell
Investiture Of The Spined Devil.MOD		DESC:The air stinks of sulfur and brimstone as you use the essence of a spinagon to imbue a creature with the power of Baator. You cause a creature to suddenly bristle with spines. The subject can snap its body forward to unleash a volley of up to three spines as a standard action (make a separate attack roll for each spine). The spines each deal 1d6 points of damage plus the subject's Strength modifier. This attack has a range of 60 feet with no range increment. The spines can be directed against different targets if desired, but all targets must be within 30 feet of one another. The subject can launch up to fifteen spines per casting of this spell. In addition, the subject gains resistance to fire 5. This resistance stacks with the resistance granted by other evil investiture spells (but not with multiple castings of investiture of the spined devil). While this spell is in effect, magic weapons with the evil outsider bane special ability have full effect against the subject of the investiture. After the spell's duration expires (or if it is dispelled or ended through some other means), the subject is fatigued for 1 minute. Material Component: A fist-sized chunk of brimstone.|PRERULE:1,DisplayFullSpell
Investiture Of The Steel Devil.MOD		DESC:With the sound of low chanting, you invest the target with the power of a steel devil. While under the effect of this spell, the target is infused with the magical energy and deadly skill of a steel devil. While the spell is in effect, the target gains a +3 profane bonus on attack rolls and to Armor Class. This bonus increases by 1 for every adjacent creature that is also under the effect of an investiture of the steel devil spell. In addition, the subject gains resistance to fire 5. This resistance stacks with the resistance granted by other evil investiture spells (but not with multiple castings of investiture of the steel devil). While this spell is in effect, magic weapons with the evil outsider bane special ability have full effect against the subject of the investiture. After the spell's duration expires (or if it is dispelled or ended through some other means), the subject is fatigued for 1 minute. Material Component: A fist-sized chunk of brimstone.|PRERULE:1,DisplayFullSpell
Righteous Exile.MOD				DESC:With a word, your body gives off an explosion of divine energy, scorching the flesh of those creatures despised by good beings. All evil creatures in the area take 20d6 points of damage. In addition, evil outsiders that fail a Will saving throw (DC equal to spell's save DC - creature's HD + your caster level) are instantly transported back to their home planes.|PRERULE:1,DisplayFullSpell

###Block - Short Description			|!PRERULE:1,DisplayFullSpell
Denounce.MOD					DESC:Target outsider takes -4 on attacks, saves, and checks.|!PRERULE:1,DisplayFullSpell
Devil's Ego.MOD					DESC:Gain +4 to Cha and change type to outsider for 1 min./level|!PRERULE:1,DisplayFullSpell
Devil's Eye.MOD					DESC:See through magical darkness up to 30 ft.|!PRERULE:1,DisplayFullSpell
Hellfire.MOD					DESC:Explosion of infernal fire deals 1d8 damage/2 levels in 10-ft. radius|!PRERULE:1,DisplayFullSpell
Hellfire Storm.MOD				DESC:Explosion of infernal fire deals 1d8 damage/level in 20-ft. radius|!PRERULE:1,DisplayFullSpell
Investiture Of The Amnizu.MOD			DESC:Target can deal 1d4 Int damage with a touch.|!PRERULE:1,DisplayFullSpell
Investiture Of The Barbed Devil.MOD		DESC:Target can deal extra damage when grappling.|!PRERULE:1,DisplayFullSpell
Investiture Of The Bearded Devil.MOD	DESC:Target deals extra melee damage each round that it hits a foe.|!PRERULE:1,DisplayFullSpell
Investiture Of The Chain Devil.MOD		DESC:Target gains +5-ft. reach and extra attack of opportunity.|!PRERULE:1,DisplayFullSpell
Investiture Of The Erinyes.MOD		DESC:Target can force foes to move closer and take no action.|!PRERULE:1,DisplayFullSpell
Investiture Of The Harvester Devil.MOD	DESC:Target can deal lingering wounds with melee attacks.|!PRERULE:1,DisplayFullSpell
Investiture Of The Hellfire Engine.MOD	DESC:Target gains iron body and 8d10 breath weapon of hellfire.|!PRERULE:1,DisplayFullSpell
Investiture Of The Horned Devil.MOD		DESC:Target stuns foes with successful melee attack.|!PRERULE:1,DisplayFullSpell
Investiture Of The Ice Devil.MOD		DESC:Target deals +1d6 cold damage and slows foes with successful melee attacks.|!PRERULE:1,DisplayFullSpell
Investiture Of The Malebranche.MOD		DESC:Target gains powerful charge ability.|!PRERULE:1,DisplayFullSpell
Investiture Of The Narzugon.MOD		DESC:Target gains a paralyzing gaze attack.|!PRERULE:1,DisplayFullSpell
Investiture Of The Orthon.MOD			DESC:Target disrupts extradimensional movement within 20 feet and automatically deals sonic damage to attackers.|!PRERULE:1,DisplayFullSpell
Investiture Of The Pit Fiend.MOD		DESC:Target gains powerful claw attacks, ability to inflict disease, or ability to inflict terror.|!PRERULE:1,DisplayFullSpell
Investiture Of The Spined Devil.MOD		DESC:Target can launch up to 3 spikes at once.|!PRERULE:1,DisplayFullSpell
Investiture Of The Steel Devil.MOD		DESC:Target gains profane bonus on attacks and to AC.|!PRERULE:1,DisplayFullSpell
Righteous Exile.MOD				DESC:Deal damage to evil creatures and banish evil outsiders.|!PRERULE:1,DisplayFullSpell
